singletop 47.5179987375
singletop 400.554517929
singletop 726.195465702
singletop 374.079566288
singletop 214.307313522
singletop 787.296419657
wjets 12.8889879225
wjets 5.94941307403
wjets 20.3557654049
wjets 930.702165287
zjets 1.62882879943
zjets 10.7193325144
zjets 38.2467521721
zjets 234.580371252
ttbar 53005.7077987
data 53719.0
