singletop 47.5452361641
singletop 406.550935749
singletop 741.107751746
singletop 383.208690176
singletop 221.279808963
singletop 812.279234932
wjets 12.6497626733
wjets 9.83542669919
wjets 21.8931454979
wjets 1001.37469644
zjets 2.26228013836
zjets 10.2991079217
zjets 39.8835908338
zjets 246.509128368
ttbar 54255.2594631
data 53719.0
