singletop 44.9641592062
singletop 374.452203054
singletop 678.885572266
singletop 350.009338981
singletop 200.701420025
singletop 739.441008726
wjets 11.6154591829
wjets 5.10949722741
wjets 18.1755616132
wjets 847.942190554
zjets 1.53066502629
zjets 9.06219297161
zjets 35.4068320795
zjets 215.660233015
ttbar 49617.3161319
data 53719.0
