sample,nocut, el selection, loose mu veto, dilep veto, jets selection, b-tagging, MET 
singletop,2256139,122612,118334,117432,9030,2607,2607,0,0,0,0,
wjets,190687534,18948145,18946865,18945174,80988,1162,1162,0,0,0,0,
zjets,18899096,2696450,2688514,1978008,17336,346,346,0,0,0,0,
ttbar,4844230,461634,419426,410370,155552,59944,59944,0,0,0,0,
MC,216686999,22228841,22173139,21450984,262906,64059,64059,0,0,0,0,
data,248753142,65798678,65720630,63864844,262576,56183,56183,0,0,0,0,
