singletop 46.3351720917
singletop 382.078583774
singletop 699.374563432
singletop 358.966984901
singletop 205.345589481
singletop 760.972785749
wjets 12.6497626733
wjets 5.39259876729
wjets 19.3149948644
wjets 895.147411944
zjets 1.60234843708
zjets 10.2991079217
zjets 37.0024689669
zjets 224.912869544
ttbar 50846.5889345
data 53719.0
